##
## Kepler Eclipsing Binary Catalog
## Revision Date (Y/M/D): Oct. 26, 2015, 3:04 p.m.
## Download Date (Y/M/D): 
##
## Query String: 
##
#KIC,period,period_err,bjd0,bjd0_err,morph,GLon,GLat,kmag,Teff,SC,
10319590,21.3204594,0.0000862,54965.716743,0.085213,0.09,76.7456,20.3503,13.7290,5518.0000,False,
6388770,21.3419702,0.0000862,55009.786615,0.214152,0.43,76.5146,7.2637,13.8700,6073.0000,False,
5193386,21.3782936,0.0000862,54980.203835,0.166592,0.32,73.5322,9.6857,13.9980,4797.0000,True,
2437505,21.4764220,0.0001407,54982.261859,0.033460,0.06,69.9671,10.8998,17.2900,-1.0000,False,
2697935,21.5133595,0.0001029,55008.469440,-1,-1.00,69.1922,12.9530,10.6300,4883.0000,False,
5460835,21.5392736,0.0000881,54977.153537,0.032896,0.06,74.3896,8.7263,14.2930,5864.0000,False,
9474969,21.5705056,0.0000862,54984.792516,0.092816,0.17,79.3296,11.0562,12.4620,6085.0000,True,
1026957,21.7613058,0.0000881,54956.017106,0.011314,0.01,69.3933,9.7104,12.5590,4845.0000,True,
4252226,21.8589584,0.0000900,54984.262196,0.039068,0.07,70.8906,12.6315,13.9160,5650.0000,False,
5175668,21.8821152,0.0000881,55007.260809,-1,-1.00,71.6796,13.3305,13.3420,6234.0000,False,
4769799,21.9293139,0.0000881,54968.505532,0.061744,0.12,74.4552,6.9982,10.9460,4911.0000,True,
7050060,22.0440000,0.0000900,55012.472816,-1,-1.00,76.3971,8.9919,12.9990,-1.0000,False,
8167978,22.0527157,0.0000983,55006.605818,0.035626,0.06,76.4846,12.0103,15.4400,5301.0000,False,
11519226,22.1607147,0.0000900,54973.018008,0.021853,0.03,82.8483,11.7928,13.0340,5646.0000,True,
11288684,22.2100629,0.0000920,54998.318341,-1,-1.00,79.7049,17.5087,13.7800,-1.0000,False,
8322564,22.2588457,0.0000900,55005.671918,-1,-1.00,78.8310,8.2601,12.4210,5355.0000,False,
11656302,22.2648087,0.0000920,54983.837403,0.063683,0.11,80.7193,16.8229,14.6260,5172.0000,False,
4633434,22.2712087,0.0000940,54967.759142,0.027815,0.04,69.8096,16.1612,15.3620,4902.0000,False,
11859811,22.3141477,0.0000920,54967.210262,-1,-1.00,81.3458,16.5919,10.8330,-1.0000,False,
7975727,22.4183150,0.0000920,54983.378958,0.038808,0.07,77.6708,9.1488,14.4790,5153.0000,False,
8559863,22.4704963,0.0000920,54976.284087,0.045994,0.08,76.7672,12.8625,12.7230,5154.0000,True,
8364969,22.5719568,0.0000940,54978.033983,0.025223,0.03,76.5176,12.8517,15.4500,5431.0000,False,
11506938,22.5747805,0.0000920,55004.625793,-1,-1.00,81.2896,14.9747,11.6120,6373.0000,False,
4649305,22.6511384,0.0000940,54973.336784,-1,-1.00,71.7641,11.8605,13.6820,6742.0000,True,
8210721,22.6728162,0.0000940,54971.142082,0.048256,0.08,73.2901,19.7695,14.2740,5412.0000,False,
10491544,22.7719842,0.0000940,54996.255223,0.049644,0.10,81.8606,9.8624,13.4360,4835.0000,False,
10491554,22.7721203,0.0002024,54996.216235,0.049217,0.07,81.8607,9.8612,15.0180,5785.0000,False,
12017140,22.8452421,0.0000961,54982.956652,0.037556,0.06,82.8417,14.0678,13.8830,6026.0000,False,
4144236,22.9134572,0.0000940,54973.645777,0.025487,0.03,70.4863,13.2117,11.8560,6346.0000,True,
8095275,23.0073495,0.0000961,54919.890796,2.498918,-1.00,75.9235,13.0742,13.6060,4683.0000,False,
4178389,23.2105233,0.0000983,54967.385240,0.020342,0.02,73.4827,7.4558,14.2280,5645.0000,True,
6963171,23.3082187,0.0015784,54997.777557,-1,-1.00,76.1747,9.2460,14.1060,5931.0000,False,
10418797,23.3553477,0.0000983,54979.477764,0.029766,0.04,81.1161,10.9629,15.2780,5556.0000,True,
10616571,23.6731066,0.0001005,54969.956158,0.111899,0.18,81.5699,10.6638,13.0570,5544.0000,True,
5986209,23.7379705,0.0001259,55297.374713,0.023134,0.03,76.0921,7.0112,15.1470,5345.0000,False,
9838060,23.8158285,0.0001407,55059.287573,0.024932,0.03,79.5734,11.9293,16.0290,5365.0000,False,
6672229,23.8323739,0.0001079,55023.882992,0.042837,0.09,72.3398,16.3679,15.5810,5487.0000,False,
7837302,23.8371361,0.0001005,54982.935571,0.039670,0.06,77.4028,9.2884,13.7220,-1.0000,True,
8823868,23.8761357,0.0001005,54988.008633,0.088534,0.16,77.7892,11.7294,11.4090,9751.0000,True,
9097120,23.8996529,0.0001005,54974.182416,0.024608,0.03,78.5185,11.3579,15.4530,5957.0000,False,
5090690,24.0233248,0.0001005,54961.588331,0.024263,0.04,71.9050,12.6975,13.2520,-1.0000,True,
9658118,24.0599949,0.0019230,55005.057346,0.060710,0.11,79.5375,11.3688,14.1580,6225.0000,False,
3757588,24.0899809,0.0001029,54987.285063,0.073726,0.12,72.3893,8.6710,14.9400,5214.0000,False,
7821010,24.2382426,0.0001029,54969.615845,0.024871,0.03,75.6864,12.6856,10.8160,6298.0000,True,
7019489,24.2598430,0.0001293,54965.481782,0.027534,-1.00,73.3787,15.1801,15.9620,5283.0000,False,
10849244,24.2616830,0.0001029,54955.979284,0.043750,0.07,78.5724,17.9270,12.3250,5887.0000,False,
8027591,24.2744321,0.0001029,54994.397704,-1,-1.00,75.9531,12.7733,11.4200,-1.0000,False,
5553652,24.3282319,0.0001054,54974.041196,0.041276,0.06,75.1039,7.6491,15.9520,5143.0000,False,
6041734,24.3400239,0.0001330,54969.058105,0.028222,0.04,73.6759,11.5000,15.2800,5994.0000,False,
8098728,24.4850000,0.0001029,55068.427936,0.286441,0.35,76.3466,12.2703,10.8000,6404.0000,True,
9761882,24.5859785,0.0001054,55006.714634,0.044466,0.06,77.3775,16.3133,15.5980,5298.0000,False,
11974540,24.6691944,0.0001054,54965.863261,0.059179,0.09,83.6681,12.2654,13.2240,6507.0000,True,
3128793,24.6793813,0.0001054,54970.770924,0.122631,0.23,71.8154,8.3120,14.6330,4371.0000,True,
7670617,24.7038442,0.0001054,54969.128128,0.044240,0.07,74.2001,15.3266,15.5170,4876.0000,False,
10268809,24.7089993,0.0001054,54971.999951,0.034276,0.05,78.6809,15.2807,13.7370,5787.0000,False,
4950557,24.7147912,0.0001054,54957.777142,0.031492,0.04,74.9715,6.5005,12.5260,6052.0000,True,
10215422,24.8470804,0.0001079,54987.126909,0.043556,0.07,80.0913,12.1160,14.6080,5427.0000,False,
4459068,24.9559946,0.0001079,54957.137809,-1,-1.00,71.5362,11.8212,11.4580,8908.0000,True,
11391755,25.1041145,0.0001135,54979.433856,0.166924,0.16,79.3851,18.6487,15.5270,5876.0000,True,
5983348,25.1507843,0.0001079,54983.344883,0.048482,0.08,75.8145,7.4059,15.0480,5680.0000,False,
7767733,25.1983020,0.0001368,55202.008051,0.032853,0.05,77.2962,9.3066,15.9400,5699.0000,False,
10616656,25.2852620,0.0001079,54968.965447,0.030704,0.04,81.6488,10.6837,12.1380,6248.0000,True,
7375348,25.3091256,0.0001079,54979.197244,0.050769,0.09,76.4973,9.7561,11.4720,-1.0000,True,
12302391,25.3217327,0.0001106,54972.686018,0.028505,0.03,81.9569,17.5003,15.1280,5869.0000,False,
10664416,25.3221744,0.0001106,55022.174390,-1,-1.00,79.7445,14.4708,14.8560,4996.0000,False,
10651945,25.3669964,0.0001135,55022.547521,0.036663,0.06,78.1210,18.1501,15.5380,5946.0000,False,
11502172,25.4319585,0.0001106,54968.617081,0.033727,0.05,80.5844,16.4988,14.1640,5571.0000,False,
11521048,25.7028687,0.0001135,54976.417479,0.020393,0.03,83.0722,11.3967,14.9170,5361.0000,False,
4773155,25.7060003,0.0001106,54989.837466,0.361424,0.02,74.7258,6.5639,13.5920,5447.0000,False,
5553624,25.7620711,0.0001135,54972.733739,0.086419,0.13,75.1166,7.6603,14.2310,5358.0000,False,
6147573,25.8368331,0.0001135,54970.363385,0.038433,0.07,76.1487,7.2979,13.3470,5503.0000,False,
3858949,25.9511387,0.0001135,54987.883881,0.082366,0.26,72.3109,9.0108,14.5760,5219.0000,False,
3858884,25.9519309,0.0001135,54961.928697,0.095929,0.14,72.3046,9.0210,9.2770,-1.0000,True,
3858879,25.9523109,0.0001135,55013.750021,0.096759,0.19,72.3156,9.0278,15.1120,5658.0000,False,
8155584,26.0179150,0.0038107,54990.299579,0.026521,0.04,75.0261,15.1008,15.0320,6053.0000,False,
5771961,26.0664367,0.0001163,55009.861435,-1,-1.00,71.2546,16.0905,10.5610,6977.0000,True,
5217586,26.0688098,0.0001163,55080.403814,0.050750,0.08,75.4531,6.1723,14.1060,5387.0000,False,
5129777,26.1585303,0.0001163,55001.264573,-1,-1.00,75.4231,6.0256,12.8810,8124.0000,False,
7971389,26.3496135,0.0001163,54969.462453,0.021616,0.03,77.2653,9.9717,14.0980,5791.0000,False,
9016693,26.3680271,0.0001163,55002.583038,-1,-1.00,76.8364,14.3348,11.6350,7020.0000,False,
8445775,26.5082709,0.0001163,54982.621176,0.027782,0.04,78.3609,9.4817,13.8760,5957.0000,False,
2720096,26.6746797,0.0001330,55003.029283,-1,-1.00,71.0796,9.0213,13.0470,4832.0000,False,
7049486,26.7184250,0.0001193,54971.050840,0.050429,0.09,76.3433,9.0721,13.1440,-1.0000,False,
4840327,26.7371326,0.0001193,54979.846591,0.030975,0.04,72.9512,9.8375,12.6880,5802.0000,False,
6025124,26.8377244,0.0001226,54991.124338,0.011879,0.01,71.7023,15.9515,14.4260,5931.0000,False,
9846348,26.8931569,0.0001193,55012.949002,0.015601,0.01,80.5271,10.2310,13.7540,5845.0000,True,
5098444,26.9489863,0.0001193,54984.022681,0.081557,0.14,72.7091,11.0677,13.7710,4615.0000,True,
4931073,26.9512358,0.0001193,54956.971242,0.052407,0.08,73.2937,9.4166,11.9570,6453.0000,True,
6023859,27.0098782,0.0001407,55109.337760,0.013169,0.01,71.4494,16.3806,15.4830,3928.0000,False,
6042214,27.0462338,0.0001226,54977.908143,0.020238,0.02,73.7276,11.4013,14.1730,6089.0000,False,
12356914,27.3074554,0.0001226,54976.508322,0.028766,0.03,82.7871,15.8124,15.5290,5368.0000,False,
9632895,27.3220462,0.0001226,54965.424466,0.041092,0.06,76.0671,19.0264,13.5520,5425.0000,True,
5306720,27.3645235,0.0001540,54976.473523,0.021974,0.03,75.7062,6.0716,15.2440,5941.0000,False,
11133313,27.4008932,0.0001226,54998.054769,-1,-1.00,80.0216,15.8513,12.2380,5993.0000,False,
6146838,27.4672014,0.0001226,54976.671867,0.026692,0.03,76.0885,7.4042,13.1820,5338.0000,False,
8415863,27.5337993,0.0001226,54980.240265,0.025433,0.03,74.6721,17.1717,12.9210,-1.0000,False,
9941387,27.6596084,0.0001259,54974.247137,0.024944,0.03,77.4801,16.9109,14.7060,5150.0000,False,
4376644,27.6777043,0.0001259,54979.117929,0.014917,0.01,73.0332,8.6865,13.7670,5805.0000,True,
8572936,27.7958079,0.0001259,54979.723069,0.031301,0.04,78.3387,9.8902,14.8750,5706.0000,True,
7668648,27.8185899,0.0001259,54963.315401,0.054044,0.08,73.9081,15.9242,15.3250,5875.0000,True,
4142768,27.9916030,0.0001259,54992.650873,-1,-1.00,70.3362,13.6305,12.1200,5401.0000,False,
8973000,28.0278725,0.0001259,54991.347496,0.104077,0.14,79.3517,9.2633,14.5940,5294.0000,False,
6504534,28.1625998,0.0001330,54976.717044,0.020502,0.02,72.2647,16.1573,14.2160,4788.0000,True,
7837526,28.2972104,0.0001293,54970.233934,0.025733,0.03,77.4126,9.2421,12.7960,6065.0000,False,
11359305,28.4871148,0.0001293,54965.871514,0.024857,0.02,82.2277,12.2736,13.3630,6101.0000,False,
9847239,28.5078911,0.0001293,54965.792183,0.020553,0.02,80.5811,10.0651,14.8760,5883.0000,False,
2998124,28.5978844,0.0001293,54957.385528,0.056015,0.08,71.3787,8.9202,13.1190,6374.0000,False,
9426071,28.7142040,0.0001330,54986.893812,0.038191,0.05,80.5029,8.7952,13.7650,6425.0000,False,
8143170,28.7859430,0.0001293,54970.113064,0.101593,0.15,73.2136,19.6846,12.8500,4957.0000,True,
7136958,29.0158532,0.0001696,55192.616323,0.055603,0.08,76.7873,8.6294,15.5460,5553.0000,False,
10223616,29.1245827,0.0001330,54975.144652,0.093130,0.03,80.9928,10.5626,15.1870,4375.0000,True,
10030778,29.4731603,0.0001696,55194.203801,0.041755,0.07,81.0961,9.7497,15.9570,5607.0000,False,
11769801,29.7082201,0.0001368,54984.647171,-1,-1.00,82.7599,13.1526,11.5490,6229.0000,True,
6307537,29.7445241,0.0001368,54960.659013,0.177726,0.25,76.1992,7.6043,11.7530,-1.0000,True,
6431670,29.9114850,0.0002985,55097.476729,0.043630,0.05,73.0003,14.2620,16.1280,5103.0000,True,
10320341,30.1146913,0.0001407,54991.528272,0.035527,0.04,76.8613,20.0426,14.4820,6061.0000,False,
6778289,30.1301500,0.0001407,54955.099947,0.081555,0.11,74.7066,11.5834,13.0760,6320.0000,False,
3098194,30.4765309,0.0001451,54969.971978,0.060392,0.10,69.0094,14.1354,13.9010,5328.0000,False,
3340313,30.5537000,0.0004153,55006.985602,0.191221,0.05,70.8584,10.6865,16.2450,6208.0000,False,
9957659,30.6945523,0.0004153,54988.747186,0.037495,0.04,79.6914,12.1341,15.4960,5932.0000,False,
9957668,30.6953345,0.0001451,54958.024623,0.037485,0.04,79.6941,12.1337,12.5080,6072.0000,True,
7023960,30.8825370,0.0001451,54984.529550,0.043153,-1.00,73.8953,13.9636,14.8570,5768.0000,True,
4847843,30.9597261,0.0001451,55003.408791,0.038499,0.06,73.6880,8.5392,13.4050,5394.0000,False,
4847832,30.9602366,0.0001451,54972.434160,0.039027,0.08,73.6832,8.5392,12.4500,5648.0000,False,
6042663,30.9717687,0.0001451,54984.531429,0.050474,0.07,73.7726,11.2997,15.5960,5354.0000,False,
4540632,31.0053991,0.0001494,54983.860796,0.018052,0.01,69.7085,16.0733,14.9910,4818.0000,False,
3938073,31.0243119,0.0001451,54960.840071,0.046919,0.06,69.7957,14.3388,12.5120,5744.0000,True,
10092506,31.0416748,0.0001451,54997.352307,-1,-1.00,80.9820,10.2031,11.2100,6526.0000,True,
9772531,31.2016886,0.0001494,54985.205319,0.017182,0.01,78.8263,13.1081,15.7980,3871.0000,False,
8480642,31.5912217,0.0001494,54995.499925,0.017377,0.01,74.7165,17.2274,13.6870,5006.0000,False,
12105785,31.9530294,0.0001494,54975.707431,0.051942,0.06,81.5900,17.3032,13.0320,5349.0000,True,
8560861,31.9732325,0.0001540,54966.867732,0.083040,0.12,76.9427,12.6224,8.5000,7647.0000,True,
8560840,31.9738413,0.0001540,54966.854549,0.072630,0.18,76.9258,12.6184,15.5270,4773.0000,False,
9418994,32.0038006,0.0001540,54969.494160,0.027822,0.03,79.7974,9.9981,13.3960,5053.0000,False,
8183389,32.4403405,0.0001591,54975.254681,0.027511,0.02,78.1845,9.0431,15.8540,4939.0000,False,
5255552,32.4486352,0.0001642,54970.636491,0.116220,0.17,70.7101,15.9309,15.2080,4775.0000,False,
7887124,32.4864272,0.0001540,54950.479755,1.012765,-1.00,75.4460,13.2449,12.4220,6388.0000,False,
10019763,32.5046964,0.0001952,55198.361969,0.016382,0.01,79.9756,11.8387,15.1340,5874.0000,False,
10857589,32.5325264,0.0001591,54980.076438,0.095833,0.12,79.7300,15.3940,15.3540,5589.0000,False,
10352603,32.7789875,0.0001591,54992.973769,0.059892,0.07,80.8734,11.1161,14.5200,5884.0000,False,
11923819,33.1595125,0.0001591,54959.651990,0.055501,0.07,83.4240,12.5331,11.5620,7724.0000,True,
5629353,33.3250000,0.0027943,55016.172971,0.057205,0.06,74.2902,9.3089,14.6240,6016.0000,False,
9596037,33.3556133,0.0001642,54990.757471,-1,-1.00,79.2847,11.5698,13.7320,6341.0000,False,
8773948,33.4695244,0.0001642,54987.007072,0.078757,0.11,79.2813,8.7783,13.7140,5684.0000,False,
3955867,33.6599615,0.0001642,54960.825756,0.352426,0.40,71.7486,10.2812,13.5470,4706.0000,False,
3323289,33.6932012,0.0001642,54991.866206,0.043305,0.05,68.9513,14.6804,14.8980,5229.0000,False,
5897826,33.8042028,0.0001642,54967.628858,0.116761,0.13,75.5977,7.5065,13.1090,5661.0000,True,
11442465,33.9338311,0.0001642,54985.742007,0.103410,0.12,79.2649,19.4348,15.7160,4896.0000,False,
7121885,33.9375425,0.0002106,55206.106606,0.044617,0.05,75.3681,11.1414,15.1910,5970.0000,False,
9346253,34.0645780,0.0001696,54983.451023,0.072447,0.09,78.4397,12.3612,15.4430,5916.0000,False,
5297298,34.1936060,0.0001642,54954.102160,0.042499,0.04,74.9545,7.2433,13.3250,5958.0000,True,
11601584,34.2066941,0.0001696,54981.802818,0.044081,0.04,80.0925,18.1317,14.1220,5167.0000,True,
6960487,34.5259877,0.0002188,55190.257396,0.028859,0.02,75.9340,9.6260,15.1420,5858.0000,False,
4042026,34.8200461,0.0001756,54996.015661,0.081870,0.09,70.0616,13.8458,15.1870,5017.0000,True,
9024857,35.0265936,0.0001756,54993.600906,0.018365,0.01,77.7957,12.4471,15.4960,5109.0000,False,
7219906,35.0898100,0.0001756,54986.395147,0.025756,0.02,76.9003,8.6289,14.2660,5380.0000,False,
6611330,35.1466903,0.0002188,54864.047291,0.015831,0.02,74.9109,10.6586,15.8380,5230.0000,False,
8223328,35.5162792,0.0001756,54927.893449,0.016437,0.01,75.0992,15.1693,12.4810,5497.0000,False,
7047299,35.8822441,0.0001816,55034.414371,0.024922,0.01,76.2100,9.4318,14.2950,5608.0000,False,
6936977,36.4731222,0.0001816,54992.765888,0.018386,0.01,73.5251,14.4320,14.3590,5269.0000,False,
3757778,36.5143967,0.0002376,55215.879921,0.045751,0.04,72.3588,8.6084,15.4230,5570.0000,False,
6877673,36.7588872,0.0001884,54989.092342,0.097465,0.11,76.0985,9.2422,13.6760,5819.0000,False,
5866104,36.9760000,0.0005436,55003.635370,0.034509,0.03,72.5117,13.5909,17.0660,-1.0000,False,
5866099,36.9767060,0.0001884,54966.632210,0.034606,0.06,72.5107,13.5921,13.6980,5366.0000,False,
8314801,37.1832779,0.0001884,54981.962780,0.086454,0.09,78.1351,9.4239,13.8400,5449.0000,False,
9529856,37.4822247,0.0001884,54988.839276,0.030947,0.02,78.6579,12.5629,13.4600,6176.0000,False,
10799735,37.5903000,0.0001952,54990.350317,0.035833,0.02,80.4285,13.6927,14.9040,5883.0000,True,
8738115,37.5942656,0.0002024,55039.172335,0.055584,0.06,74.9773,17.7441,15.6320,5671.0000,False,
8605074,37.6016224,0.0002024,54990.121597,0.060705,0.06,74.1763,19.0826,15.5050,5876.0000,False,
5003117,37.6090983,0.0001952,54986.092638,0.052050,0.05,71.8364,12.5231,14.0260,5387.0000,True,
6606934,37.8069389,0.0001952,54986.839905,0.024139,0.01,74.5354,11.5259,14.8980,6122.0000,False,
12306808,37.8784839,0.0001952,54971.127795,0.064281,0.08,82.6281,15.9255,13.2650,5738.0000,False,
11906217,37.9102159,0.0001952,54995.457578,0.019247,0.01,80.7898,17.9803,14.4300,4517.0000,False,
10334122,37.9528574,0.0001952,54983.553583,-1,-1.00,78.7548,15.3238,12.8460,6116.0000,False,
4932348,38.0367727,0.0001952,54991.896792,0.030032,0.02,73.4305,9.2124,15.4720,5386.0000,False,
7677005,38.0581390,0.0001952,54975.409399,0.052908,0.05,75.0521,13.5210,12.1780,6683.0000,True,
8009500,38.4766387,0.0002024,54983.575135,0.032318,0.02,73.5898,18.1975,14.5790,5142.0000,False,
11449844,38.4787644,0.0002024,54984.852150,0.040900,0.03,80.4330,16.5623,13.7790,5304.0000,True,
5653126,38.4968823,0.0001952,54985.816152,0.067928,0.09,76.2641,5.9471,13.1730,5766.0000,True,
7133286,38.5106807,0.0001952,54988.595373,0.256636,0.29,76.4506,9.1857,13.0350,-1.0000,False,
9907505,39.2068076,0.0002106,55053.874006,0.038975,0.03,80.6992,10.0696,15.5450,5666.0000,False,
10909274,39.2381401,0.0002024,54981.650885,0.036752,0.03,78.6655,17.9623,12.1530,6358.0000,True,
2693092,39.8415237,0.0002106,54961.298937,0.055086,0.05,68.6396,14.0629,12.0030,5819.0000,True,
9963009,40.0696571,0.0002106,54986.018248,0.061145,0.06,80.3261,10.9220,14.4580,5653.0000,False,
7622486,40.2465028,0.0002106,54994.305952,0.038163,0.03,76.9418,9.4777,13.0920,-1.0000,True,
5308778,40.5654998,0.0002376,54949.762109,0.242627,0.39,75.8381,5.8022,11.7770,4812.0000,False,
6864859,40.8778427,0.0002188,54955.556300,0.057525,0.06,74.9187,11.4818,11.6630,-1.0000,True,
12644769,41.0775867,0.0002188,54965.657634,0.039864,0.03,82.7856,17.3663,11.7620,4051.0000,True,
11045383,41.1667381,0.0002188,54991.939066,0.013816,0.01,82.4240,10.7128,13.4180,5036.0000,False,
4949194,41.2632016,0.0002188,54997.894523,-1,-1.00,74.8446,6.6808,8.9420,8444.0000,True,
4569590,41.3701999,0.0002188,55039.730861,0.624610,0.48,72.9995,9.2359,12.7990,4588.0000,False,
8112039,41.8082351,0.0002188,55019.864444,-1,-1.00,-1.0000,-1.0000,-1.0000,-1.0000,True,
5643492,41.8654718,0.0002276,54994.174422,0.043621,0.03,75.4567,7.1787,14.5280,5832.0000,False,
8553907,42.0322129,0.0002276,54957.882820,0.046309,0.04,76.0820,14.3201,12.6940,6425.0000,True,
5392897,42.3992987,0.0002837,55187.467832,0.117783,0.11,75.6881,6.1631,15.7470,5901.0000,False,
5796185,42.5592351,0.0002837,55207.366051,0.021253,0.01,74.0742,10.1368,15.8310,5530.0000,False,
12508335,42.9438650,0.0002376,54988.205889,0.024795,0.01,82.7753,16.6303,14.7080,5535.0000,True,
12217907,43.2045856,0.0002376,54979.597308,0.095450,0.09,83.9118,12.9188,14.2910,5745.0000,False,
8378922,43.2633058,0.0002376,54983.377293,0.060733,0.06,78.0865,9.8069,14.9770,5438.0000,False,
8838070,43.3627245,0.0002376,55004.084670,-1,-1.00,79.3526,9.0232,13.9360,6226.0000,False,
6042191,43.3909231,0.0002376,54981.274403,-1,-1.00,73.7234,11.4067,13.1580,4986.0000,False,
5174677,43.5428440,0.0073539,54983.424281,0.025485,0.01,71.5489,13.5687,15.2230,6445.0000,False,
10068919,43.5622719,0.0002376,54986.269949,0.023277,0.01,78.2672,15.4157,13.6760,6153.0000,False,
8700506,43.7977954,0.0002376,55005.598901,0.045563,0.04,78.3413,10.2995,13.4780,6608.0000,False,
5179609,43.9309664,0.0002376,54967.217779,0.088101,0.08,72.1114,12.4381,12.7760,4777.0000,False,
7598128,44.2581726,0.0002477,54977.236705,0.051925,0.04,74.5012,14.3761,13.2040,6312.0000,True,
4928119,44.6390151,0.0003133,54989.452504,0.020686,0.00,73.0440,9.9819,15.5100,5940.0000,False,
6784887,44.7144484,0.0002477,54968.341088,0.036035,0.02,75.3575,10.3400,14.9650,5961.0000,False,
7541502,44.8273231,0.0002477,54961.582297,0.042156,0.03,76.7444,9.7441,11.5600,-1.0000,True,
9818732,45.0355910,0.0002477,54965.632695,0.058649,0.05,76.9466,17.6991,14.5290,6309.0000,False,
8625821,45.3961434,0.0002477,55060.713904,0.029263,0.02,77.0597,12.6479,15.0240,5463.0000,False,
10420279,45.4332500,0.0002477,55005.943791,0.036959,0.03,81.2474,10.7080,14.7740,5512.0000,False,
5356593,45.9778676,0.0002586,54981.664135,0.059136,0.04,72.4117,12.2775,13.7250,5395.0000,True,
11959569,46.1487411,0.0002586,54960.100378,0.115258,0.11,81.5212,16.6531,12.3870,5175.0000,True,
6699562,46.2705311,0.0002586,54960.384514,0.056654,0.04,75.2495,10.2234,13.5290,6127.0000,False,
11499263,46.6982167,0.0002586,55047.395771,0.022740,0.01,80.1337,17.4972,15.2670,5544.0000,False,
8104030,46.8399400,0.0002586,54997.137848,0.025139,0.02,76.8993,11.0589,15.3140,5700.0000,False,
4247023,47.1906146,0.0050535,55014.593156,0.046943,0.03,70.2444,13.9419,15.6240,5424.0000,False,
